etime;localhost_mem_swap_4;localhost_mem_buffers_3;localhost_proc_7;localhost_processload_total_29;localhost_traffic_eth0_22;localhost_load_1min_44
1286994300; 4.1552480000e+06; 4.9922840667e+06; 3.3399333333e+02; 1.6161299361e+02; -nan 9.3817276782e+05; 9.2963333333e-01 1.2204666667e+00 1.3602333333e+00
1286994600; 4.1552480000e+06; 4.8908281467e+06; 3.2303666667e+02; 1.6580628490e+02; -nan 9.1148310803e+05; 7.9046666667e-01 1.1701666667e+00 1.3101666667e+00
1286994900; 4.1552480000e+06; 4.8737801333e+06; 3.5578000000e+02; 1.6985955954e+02; -nan 7.9385343361e+05; 1.4754000000e+00 1.5872000000e+00 1.4490666667e+00
1286995200; 4.1552480000e+06; 4.8266038667e+06; 4.1659333333e+02; 1.9853016975e+02; -nan 5.5641936030e+05; 1.4204000000e+00 1.6297333333e+00 1.5096000000e+00
1286995500; 4.1552480000e+06; 4.3571251067e+06; 3.6417666667e+02; 2.0313524136e+02; -nan 4.9661514565e+05; 1.3004000000e+00 1.5203666667e+00 1.5100000000e+00
1286995800; 4.1552480000e+06; 4.9007605733e+06; 3.2513000000e+02; 1.6763212222e+02; -nan 9.2081781746e+05; 9.5116666667e-01 1.3306333333e+00 1.4402333333e+00
1286996100; 4.1552480000e+06; 4.6005342000e+06; 3.2699333333e+02; 1.6830402222e+02; -nan 6.3201881341e+05; 9.5000000000e-01 1.2801666667e+00 1.4101000000e+00
1286996400; 4.1552480000e+06; 4.1972773067e+06; 4.4062000000e+02; 1.9915017778e+02; -nan 6.3394393853e+05; 1.0297333333e+00 1.3996000000e+00 1.4399000000e+00
1286996700; 4.1552480000e+06; 3.8828989333e+06; 4.7189666667e+02; 2.2354003603e+02; -nan 2.7263882598e+05; 1.3190333333e+00 1.6093000000e+00 1.5396666667e+00
1286997000; 4.1552480000e+06; 4.1011442400e+06; 3.9154000000e+02; 1.9746223064e+02; -nan 1.9738234028e+05; 1.1610666667e+00 1.5603333333e+00 1.5598666667e+00
1286997300; 4.1552480000e+06; 4.4353151200e+06; 3.1749333333e+02; 1.7398581301e+02; -nan 6.8461258940e+05; 1.0606666667e+00 1.3613333333e+00 1.4805333333e+00
1286997600; 4.1552480000e+06; 4.2256048400e+06; 3.5088666667e+02; 1.9459388699e+02; -nan 4.4042593539e+05; 1.4686333333e+00 1.4995333333e+00 1.5198666667e+00
1286997900; 4.1552480000e+06; 4.1234472933e+06; 3.5698000000e+02; 1.9377042817e+02; -nan 7.1503853278e+05; 1.6095333333e+00 1.5598000000e+00 1.5399333333e+00
1286998200; 4.1552480000e+06; 4.1561621600e+06; 3.4706666667e+02; 1.8598224961e+02; -nan 7.4774648281e+05; 1.4113333333e+00 1.5699333333e+00 1.5499333333e+00
1286998500; 4.1552480000e+06; 4.5140436000e+06; 3.4004666667e+02; 1.7191406667e+02; -nan 8.1223338709e+05; 1.2014000000e+00 1.4408666667e+00 1.5102666667e+00
1286998800; 4.1552480000e+06; 4.4482616000e+06; 3.3801333333e+02; 1.9367937971e+02; -nan 5.6453683321e+05; 1.1602666667e+00 1.5095333333e+00 1.5398000000e+00
1286999100; 4.1552480000e+06; 4.5079827333e+06; 3.3002666667e+02; 2.1337462029e+02; -nan 5.8231140375e+05; 1.1400666667e+00 1.5498666667e+00 1.5798666667e+00
1286999400; 4.1552480000e+06; 4.7838819333e+06; 2.9910333333e+02; 1.8203171111e+02; -nan 6.0210411774e+05; 1.1300333333e+00 1.5201000000e+00 1.5700333333e+00
1286999700; 4.1552480000e+06; 4.5635639333e+06; 3.0398333333e+02; 1.7966091111e+02; -nan 3.8356832959e+05; 9.3066666667e-01 1.4004000000e+00 1.5201666667e+00
1287000000; 4.1552480000e+06; 3.5609029067e+06; 4.5350000000e+02; 2.1002508889e+02; -nan 1.8269802187e+05; 1.3286666667e+00 1.5993333333e+00 1.5897666667e+00
1287000300; 4.1552480000e+06; 3.7224883733e+06; 3.7127666667e+02; 1.9178800000e+02; -nan 1.4754022926e+05; 1.2702000000e+00 1.7096333333e+00 1.6697333333e+00
1287000600; 4.1552480000e+06; 3.7235144133e+06; 3.5405666667e+02; 2.0098233363e+02; -nan 3.5590659059e+05; 1.1803000000e+00 1.5605000000e+00 1.6201666667e+00
1287000900; 4.1552480000e+06; 3.9055145333e+06; 2.9837333333e+02; 1.7705377867e+02; -nan 1.0566685657e+06; 1.1998666667e+00 1.5103333333e+00 1.5902000000e+00
1287001200; 4.1552480000e+06; 3.7267061067e+06; 3.1195333333e+02; 1.7952785437e+02; -nan 6.3352468404e+05; 1.3594666667e+00 1.5000333333e+00 1.5800333333e+00
1287001500; 4.1552480000e+06; 3.5423984000e+06; 3.4987333333e+02; 1.7642042222e+02; -nan 6.3100994484e+05; 1.1208000000e+00 1.4900333333e+00 1.5600666667e+00
1287001800; 4.1552480000e+06; 3.6876122800e+06; 3.1810666667e+02; 1.8331357778e+02; -nan 6.9566543212e+05; 1.0004000000e+00 1.4003000000e+00 1.5201333333e+00
1287002100; 4.1552480000e+06; 3.5783151733e+06; 3.2099000000e+02; 1.8323700000e+02; -nan 4.3404844977e+05; 1.1295666667e+00 1.4099666667e+00 1.5100333333e+00
1287002400; 4.1552480000e+06; 1.6777870533e+06; 3.8877333333e+02; 2.1693728889e+02; -nan 6.1306575118e+05; 2.4854666667e+00 1.7987000000e+00 1.6296000000e+00
1287002700; 4.1552480000e+06; 8.5872209333e+05; 3.0129333333e+02; 2.2778410000e+02; -nan 8.2755765797e+05; 1.2441666667e+00 1.6804000000e+00 1.6399666667e+00
1287003000; 4.1552480000e+06; 2.9634995200e+06; 3.0100000000e+02; 1.8357182826e+02; -nan 8.0718523628e+05; 1.1303666667e+00 1.5703666667e+00 1.6200666667e+00
1287003300; 4.1552480000e+06; 2.8816697600e+06; 3.1090000000e+02; 1.9230957398e+02; -nan 5.0823224299e+05; 1.5557000000e+00 1.5700000000e+00 1.6101000000e+00
1287003600; 4.1552480000e+06; 3.0952387200e+06; 2.7113333333e+02; 1.7631379776e+02; -nan 5.9165504361e+05; 1.2211333333e+00 1.5102000000e+00 1.5801000000e+00
1287003900; 4.1552480000e+06; 3.1431461733e+06; 2.9791000000e+02; 1.5600773333e+02; -nan 5.8691673741e+05; 1.1203333333e+00 1.3704666667e+00 1.5102333333e+00
1287004200; 4.1552480000e+06; 3.1393970667e+06; 3.0398000000e+02; 1.7418896667e+02; -nan 4.6535396821e+05; 1.1798000000e+00 1.4497333333e+00 1.5199666667e+00
1287004500; 4.1552519867e+06; 2.9796781333e+06; 3.3489666667e+02; 1.7236630000e+02; -nan 1.6495035812e+05; 1.3494333333e+00 1.5098000000e+00 1.5399333333e+00
1287004800; 4.1552520000e+06; 3.0116632400e+06; 3.6091333333e+02; 1.8492464444e+02; -nan 4.1889329711e+04; 1.3101333333e+00 1.6196333333e+00 1.5898333333e+00
1287005100; 4.1552520000e+06; 3.1133323333e+06; 3.3708000000e+02; 1.7747505556e+02; -nan 6.8723249167e+04; 1.0907333333e+00 1.5203333333e+00 1.5800333333e+00
1287005400; 4.1552520000e+06; 3.0110352667e+06; 2.9215000000e+02; 1.7686528889e+02; -nan 3.3156682256e+05; 9.8036666667e-01 1.3904333333e+00 1.5202000000e+00
1287005700; 4.1552520000e+06; 2.9872862800e+06; 2.7306333333e+02; 1.7535504444e+02; -nan 4.6866063131e+05; 1.1793333333e+00 1.4896666667e+00 1.5399333333e+00
1287006000; 4.1552520000e+06; 2.8988116400e+06; 2.7798333333e+02; 1.7189821111e+02; -nan 2.3021480133e+05; 1.1501000000e+00 1.4501333333e+00 1.5200666667e+00
1287006300; 4.1552520000e+06; 2.7534372133e+06; 2.7002666667e+02; 1.6686066320e+02; -nan 2.6626225277e+05; 1.1001666667e+00 1.4500000000e+00 1.5200000000e+00
1287006600; 4.1552520000e+06; 2.9449871733e+06; 2.6006666667e+02; 1.5906225891e+02; -nan 3.3259086259e+05; 9.5100000000e-01 1.4202000000e+00 1.5100666667e+00
1287006900; 4.1552520000e+06; 3.0496383067e+06; 2.4405333333e+02; 1.5142204456e+02; -nan 2.1296208231e+05; 1.0496666667e+00 1.3402666667e+00 1.4601666667e+00
1287007500; 4.1552520000e+06; 3.1917939467e+06; 2.4107333333e+02; 1.7906832222e+02; -nan 2.5957342873e+05; 8.4083333333e-01 1.4199333333e+00 1.4999000000e+00
1287007800; 4.1552520000e+06; 3.3712136667e+06; 2.4698000000e+02; 1.5017696667e+02; -nan 2.4066647232e+05; 1.2586000000e+00 1.3801333333e+00 1.4601333333e+00
1287008100; 4.1552520000e+06; 3.3974103867e+06; 2.5696666667e+02; 1.4176115556e+02; -nan 8.8994146967e+04; 9.5103333333e-01 1.2504333333e+00 1.4002000000e+00
1287008400; 4.1552520000e+06; 3.5080462667e+06; 2.5102000000e+02; 1.4909870000e+02; -nan 1.1507784771e+05; 1.1094666667e+00 1.3397000000e+00 1.4099666667e+00
1287008700; 4.1552520000e+06; 3.5886157733e+06; 2.4003666667e+02; 1.0834237124e+02; -nan 1.5474940402e+05; 8.7080000000e-01 1.1008000000e+00 1.2904000000e+00
1287009000; 4.1552520000e+06; 3.5103868267e+06; 2.2410666667e+02; 1.1270890943e+02; -nan 2.0553401537e+05; 5.3226666667e-01 9.9073333333e-01 1.2006000000e+00
1287009300; 4.1552520000e+06; 3.6965276933e+06; 2.1503000000e+02; 9.4052497101e+01; -nan 1.0990956782e+05; 5.9976666667e-01 8.6043333333e-01 1.1003333333e+00
1287009600; 4.1552520000e+06; 3.6107410000e+06; 2.2397000000e+02; 1.0144174444e+02; -nan 2.3584404106e+05; 4.2060000000e-01 9.0983333333e-01 1.0900333333e+00
1287009900; 4.1552520000e+06; 3.6558720933e+06; 2.1702333333e+02; 9.6067889996e+01; -nan 2.8829766313e+05; 7.3893333333e-01 8.5020000000e-01 1.0102666667e+00
1287010200; 4.1552520000e+06; 3.7273413600e+06; 2.2494666667e+02; 8.8409139361e+01; -nan 2.9385873491e+05; 5.3140000000e-01 7.8046666667e-01 9.5040000000e-01
1287010500; 4.1552520000e+06; 3.6980994000e+06; 2.2500000000e+02; 6.5941637310e+01; -nan 2.5234675810e+04; 4.7020000000e-01 6.7036666667e-01 8.6030000000e-01
1287010800; 4.1552520000e+06; 3.4862362400e+06; 2.3297333333e+02; 7.0813455556e+01; -nan 4.4330914533e+04; 4.1020000000e-01 6.1020000000e-01 8.0020000000e-01
1287011100; 4.1552520000e+06; 3.6298014800e+06; 2.1506000000e+02; 8.0869755556e+01; -nan 8.5904680956e+04; 2.5053333333e-01 5.9006666667e-01 7.6013333333e-01
1287011400; 4.1552520000e+06; 3.7366801600e+06; 2.1001666667e+02; 6.4556333370e+01; -nan 2.7736604347e+04; 3.3970000000e-01 5.2023333333e-01 6.9023333333e-01
1287011700; 4.1552520000e+06; 3.6511722667e+06; 2.1496666667e+02; 6.5475072390e+01; -nan 3.0515738323e+04; 3.4993333333e-01 5.4980000000e-01 6.7013333333e-01
1287012000; 4.1552520000e+06; 3.6991496133e+06; 2.1500000000e+02; 5.4011694240e+01; -nan 1.2724449397e+04; 2.2043333333e-01 4.3040000000e-01 5.9026666667e-01
1287012300; 4.1552520000e+06; 3.7125955733e+06; 2.1400333333e+02; 6.2787188889e+01; -nan 3.3687516844e+04; 2.5986666667e-01 4.5990000000e-01 5.8003333333e-01
1287012600; 4.1552520000e+06; 3.7171887867e+06; 2.1001333333e+02; 5.7115733333e+01; -nan 7.0843786689e+04; 2.2013333333e-01 4.1016666667e-01 5.3016666667e-01
1287012900; 4.1552520000e+06; 3.6816190133e+06; 2.1797333333e+02; 5.5020277778e+01; -nan 4.3195945856e+04; 2.6983333333e-01 4.1996666667e-01 5.1006666667e-01
1287013200; 4.1552520000e+06; 3.7257559867e+06; 2.1102333333e+02; 6.0179388889e+01; -nan 3.6592887501e+05; 2.3013333333e-01 4.3993333333e-01 5.0003333333e-01
1287013500; 4.1552520000e+06; 3.6350877333e+06; 2.1399000000e+02; 5.0691788889e+01; -nan 1.4363159389e+04; 6.0566666667e-02 3.6026666667e-01 4.6013333333e-01
1287013800; 4.1552520000e+06; 3.6164254000e+06; 2.1499666667e+02; 7.4600992913e+01; -nan 1.1484527064e+05; 1.8956666667e-01 4.5966666667e-01 4.9986666667e-01
1287014100; 4.1552520000e+06; 3.6746766400e+06; 2.1003333333e+02; 4.9596446775e+01; -nan 7.6839668996e+03; 1.3040000000e-01 3.7060000000e-01 4.6026666667e-01
1287014400; 4.1552520000e+06; 3.7131805333e+06; 2.1697666667e+02; 5.9390015868e+01; -nan 2.6173293128e+04; 2.5956666667e-01 4.2980000000e-01 4.6996666667e-01
1287014700; 4.1552520000e+06; 3.7024283867e+06; 2.1002333333e+02; 6.4101022222e+01; -nan 1.3233777522e+04; 1.2046666667e-01 4.0010000000e-01 4.7000000000e-01
1287015000; 4.1552520000e+06; 3.6992425333e+06; 2.1000000000e+02; 5.9419044444e+01; -nan 8.6181447778e+03; 3.1933333333e-01 4.2990000000e-01 4.6003333333e-01
1287015300; 4.1552520000e+06; 3.7232476800e+06; 2.1000000000e+02; 4.6147666667e+01; -nan 3.9275165778e+03; 3.4990000000e-01 4.3996666667e-01 4.6000000000e-01
1287015600; 4.1552520000e+06; 3.6844101600e+06; 2.1000000000e+02; 4.5442211111e+01; -nan 2.4296871667e+03; 1.3073333333e-01 3.9016666667e-01 4.5003333333e-01
1287015900; 4.1552520000e+06; 3.6891397467e+06; 2.1000000000e+02; 4.6589488889e+01; -nan 4.8421350333e+03; 3.4926666667e-01 3.9996666667e-01 4.4003333333e-01
1287016200; 4.1552520000e+06; 3.6826098933e+06; 2.1000000000e+02; 4.7568168254e+01; -nan 4.0478496259e+03; 3.9983333333e-01 4.1993333333e-01 4.4000000000e-01
1287016500; 4.1552520000e+06; 3.6755035467e+06; 2.1000000000e+02; 4.3674980092e+01; -nan 3.8503343516e+03; 2.9073333333e-01 3.9020000000e-01 4.3006666667e-01
1287016800; 4.1552520000e+06; 3.6687185333e+06; 2.1000000000e+02; 4.6340996098e+01; -nan 3.2930561003e+03; 1.2056666667e-01 3.5013333333e-01 4.1006666667e-01
1287017100; 4.1552520000e+06; 3.6769125200e+06; 2.1000000000e+02; 4.3436411111e+01; -nan 3.0033859111e+03; 8.0133333333e-02 3.2010000000e-01 4.0003333333e-01
1287017400; 4.1552520000e+06; 3.6671567200e+06; 2.1000000000e+02; 4.3719022222e+01; -nan 2.7029349667e+03; 1.2983333333e-01 3.4990000000e-01 4.0000000000e-01
1287017700; 4.1552520000e+06; 3.6786494533e+06; 2.1000000000e+02; 4.5417655556e+01; -nan 7.4907505556e+03; 1.5990000000e-01 3.4003333333e-01 4.0000000000e-01
1287018000; 4.1552520000e+06; 3.6614376933e+06; 2.1000000000e+02; 4.1941644444e+01; -nan 3.2812887000e+03; 6.0333333333e-02 3.0013333333e-01 3.8006666667e-01
1287018300; 4.1552520000e+06; 3.6548418667e+06; 2.1000000000e+02; 4.3281195238e+01; -nan 2.2261659597e+03; 1.1980000000e-01 2.9003333333e-01 3.6006666667e-01
1287018600; 4.1552520000e+06; 3.6951572800e+06; 2.1000000000e+02; 4.6692852365e+01; -nan 4.9274658335e+03; 1.3986666667e-01 3.1980000000e-01 3.6000000000e-01
1287018900; 4.1552520000e+06; 3.7016352400e+06; 2.1000000000e+02; 4.2427674619e+01; -nan 1.3519979874e+04; 7.0233333333e-02 2.9010000000e-01 3.4006666667e-01
1287019200; 4.1552520000e+06; 3.6899112800e+06; 2.1000000000e+02; 4.3277111111e+01; -nan 2.8352640778e+03; 1.2980000000e-01 2.9996666667e-01 3.4000000000e-01
1287019500; 4.1552520000e+06; 3.6887517467e+06; 2.1000000000e+02; 4.2658744444e+01; -nan 2.7399821667e+03; 1.1006666667e-01 2.9003333333e-01 3.4000000000e-01
1287019800; 4.1552520000e+06; 3.7063770400e+06; 2.1000000000e+02; 4.2604824548e+01; -nan 1.4477514139e+04; 1.5983333333e-01 3.0993333333e-01 3.4000000000e-01
1287020100; 4.1552520000e+06; 3.7245702933e+06; 2.1000000000e+02; 4.0356227217e+01; -nan 2.9807706457e+03; 1.6993333333e-01 3.1000000000e-01 3.4000000000e-01
1287020400; 4.1552520000e+06; 3.7217179467e+06; 2.1000000000e+02; 4.6456214902e+01; -nan 5.6058681372e+03; 1.0023333333e-01 2.8010000000e-01 3.3003333333e-01
1287020700; 4.1552520000e+06; 3.7157878000e+06; 2.1099666667e+02; 4.2197644444e+01; -nan 4.8158657111e+03; 9.0033333333e-02 2.7003333333e-01 3.2003333333e-01
1287021000; 4.1552520000e+06; 3.6694389467e+06; 2.1000333333e+02; 4.3243122222e+01; -nan 1.5802805444e+04; 6.0100000000e-02 2.7000000000e-01 3.2000000000e-01
1287021300; 4.1552520000e+06; 3.6773211200e+06; 2.1000000000e+02; 4.3659748025e+01; -nan 1.8632377083e+04; 7.9933333333e-02 2.8993333333e-01 3.2996666667e-01
1287021600; 4.1552520000e+06; 4.3068511467e+06; 2.1894000000e+02; 4.6200349559e+01; -nan 6.4641842889e+04; 1.1973333333e-01 3.3966666667e-01 3.4986666667e-01
1287021900; 4.1552520000e+06; 7.4755086133e+06; 2.1302000000e+02; 5.6209107805e+01; -nan 8.1800970336e+03; 8.0133333333e-02 3.5993333333e-01 3.7990000000e-01
1287022200; 4.1552520000e+06; 7.4830365067e+06; 2.1300000000e+02; 4.4815819731e+01; -nan 3.0472280165e+03; 1.3960000000e-01 3.3020000000e-01 3.7006666667e-01
1287022500; 4.1552520000e+06; 7.4792087333e+06; 2.1300000000e+02; 4.2829719324e+01; -nan 2.1950092784e+03; 1.0013333333e-01 3.4993333333e-01 3.7996666667e-01
1287022800; 4.1552520000e+06; 7.4775096400e+06; 2.1300000000e+02; 4.0637311111e+01; -nan 2.9330690778e+03; 8.0066666667e-02 3.3006666667e-01 3.7003333333e-01
1287023100; 4.1552520000e+06; 7.4823836800e+06; 2.1300000000e+02; 4.3812688889e+01; -nan 2.1155566811e+04; 1.2983333333e-01 3.3000000000e-01 3.7000000000e-01
1287023400; 4.1552520000e+06; 7.4845567867e+06; 2.1499333333e+02; 4.3833851864e+01; -nan 1.9123061279e+04; 7.0200000000e-02 3.1006666667e-01 3.6003333333e-01
1287023700; 4.1552520000e+06; 7.5266614667e+06; 2.1301333333e+02; 4.4490575969e+01; -nan 1.9755946263e+04; 7.0000000000e-02 2.9013333333e-01 3.5006666667e-01
1287024000; 4.1552520000e+06; 7.5187753200e+06; 2.1300000000e+02; 4.3303983278e+01; -nan 3.2724863249e+03; 7.0000000000e-02 2.8003333333e-01 3.4003333333e-01
1287024300; 4.1552520000e+06; 7.5136251333e+06; 2.1300000000e+02; 4.2353166667e+01; -nan 2.7448236667e+03; 8.9933333333e-02 2.8000000000e-01 3.3003333333e-01
1287024600; 4.1552520000e+06; 7.4896600933e+06; 2.1300000000e+02; 4.1177255556e+01; -nan 2.5756139667e+03; 8.0033333333e-02 2.7003333333e-01 3.2003333333e-01
1287024900; 4.1552520000e+06; 7.4813674667e+06; 2.1300000000e+02; 4.0502244444e+01; -nan 3.1223495778e+03; 6.0066666667e-02 2.9990000000e-01 3.3993333333e-01
1287025200; 4.1552520000e+06; 7.4581774667e+06; 2.1499333333e+02; 4.1433544444e+01; -nan 4.0504388111e+03; 5.0033333333e-02 2.8006666667e-01 3.3003333333e-01
1287025500; 4.1552520000e+06; 7.4670660133e+06; 2.1300666667e+02; 4.1074544444e+01; -nan 2.7792385333e+03; 4.0033333333e-02 2.7003333333e-01 3.2003333333e-01
1287025800; 4.1552520000e+06; 7.4628900667e+06; 2.1599000000e+02; 3.9576434921e+01; -nan 2.9213046288e+03; 3.0033333333e-02 2.5006666667e-01 3.1003333333e-01
1287026100; 4.1552559733e+06; 5.1927676267e+06; 2.1302000000e+02; 4.6800977863e+01; -nan 1.0713129860e+07; 6.4586666667e-01 4.6853333333e-01 3.8946666667e-01
1287026400; 4.1552560000e+06; 4.9855899467e+06; 2.1300000000e+02; 4.1986264994e+01; -nan 3.5486412670e+06; 5.2000000000e-02 3.7033333333e-01 3.8003333333e-01
1287026700; 4.1552560000e+06; 4.9629416000e+06; 2.1499333333e+02; 4.1787277778e+01; -nan 3.4064547700e+04; 8.9866666667e-02 3.2016666667e-01 3.7003333333e-01
1287027000; 4.1552560000e+06; 2.4008526133e+06; 2.1300666667e+02; 4.6959366667e+01; -nan 7.7772456111e+03; 9.8700000000e-01 7.5853333333e-01 5.3943333333e-01
1287027300; 4.1552560000e+06; 1.7545414667e+05; 2.1001000000e+02; 4.4890697416e+01; -nan 2.4959586922e+07; 6.3100000000e-02 5.3076666667e-01 5.2006666667e-01
1287027600; 4.1552560000e+06; 1.6300976000e+05; 2.1298000000e+02; 4.1856437738e+01; -nan 2.4141452803e+07; 3.5800000000e-01 4.9026666667e-01 5.1006666667e-01
1287027900; 4.1552639733e+06; 6.4870349333e+05; 2.1599000000e+02; 6.7294853735e+01; -nan 1.2545219255e+06; 1.4663000000e+00 1.1378333333e+00 7.9903333333e-01
1287028200; 4.1552640000e+06; 3.3640989333e+05; 2.1899000000e+02; 4.6087877778e+01; -nan 4.2259351156e+04; 6.4700000000e-02 7.1143333333e-01 7.4020000000e-01
1287028500; 4.1552640000e+06; 3.4533464000e+05; 2.1302000000e+02; 3.4574933333e+01; -nan 4.4445071889e+03; 2.0133333333e-02 3.9106666667e-01 6.0046666667e-01
1287028800; 4.1552640000e+06; 3.5250812000e+05; 2.1399666667e+02; 3.4918987117e+01; -nan 5.8840839395e+03; 1.8943333333e-01 3.4016666667e-01 5.3023333333e-01
1287029100; 4.1552640000e+06; 3.5845624000e+05; 2.1300666667e+02; 3.5361586610e+01; -nan 3.6957916264e+03; 5.0933333333e-02 2.7046666667e-01 4.6046666667e-01
1287029400; 4.1552640000e+06; 4.1097648000e+05; 2.1599000000e+02; 3.8532737384e+01; -nan 9.6707177341e+03; 8.9866666667e-02 2.7000000000e-01 4.2013333333e-01
1287029700; 4.1552640000e+06; 3.6989000000e+05; 2.2497000000e+02; 3.6094855556e+01; -nan 1.9111542333e+04; 3.0200000000e-02 2.4010000000e-01 3.7016666667e-01
1287030000; 4.1552640000e+06; 4.2506700000e+05; 2.1603000000e+02; 3.6535166667e+01; -nan 4.8742943700e+04; 6.9866666667e-02 2.5993333333e-01 3.5006666667e-01
1287030300; 4.1552640000e+06; 4.1182889333e+05; 2.1600000000e+02; 3.6601113363e+01; -nan 1.5102266965e+04; 7.9966666667e-02 2.6000000000e-01 3.4003333333e-01
1287030600; 4.1552640000e+06; 4.1415608000e+05; 2.1302000000e+02; 3.5512325470e+01; -nan 6.8554034593e+03; 4.0266666667e-02 3.0966666667e-01 3.5986666667e-01
1287030900; 4.1552640000e+06; 3.6250480000e+05; 2.1499333333e+02; 3.7702650056e+01; -nan 2.1499985553e+04; 1.7953333333e-01 2.8010000000e-01 3.3010000000e-01
1287031200; 4.1552640000e+06; 3.3035893333e+05; 2.1699333333e+02; 3.9254833333e+01; -nan 4.0878054822e+04; 8.0333333333e-02 2.5010000000e-01 3.1006666667e-01
1287031500; 4.1552640000e+06; 3.2996496000e+05; 2.1600333333e+02; 3.6871322222e+01; -nan 5.5198777478e+04; 3.0166666667e-02 2.2010000000e-01 2.9006666667e-01
1287031800; 4.1552640000e+06; 3.2952546667e+05; 2.2497000000e+02; 4.0843830159e+01; -nan 7.2659579407e+04; 3.9966666667e-02 2.4990000000e-01 2.9996666667e-01
1287032100; 4.1552640000e+06; 2.8230888000e+05; 2.1308000000e+02; 4.3769749960e+01; -nan 3.9556621903e+04; 7.9733333333e-02 2.7980000000e-01 3.1986666667e-01
1287032400; 4.1552640000e+06; 3.1582684000e+05; 2.2296666667e+02; 4.0421264326e+01; -nan 6.5769713123e+04; 1.0990000000e-01 2.8996666667e-01 3.2000000000e-01
1287032700; 4.1552640000e+06; 3.2613789333e+05; 2.2001000000e+02; 4.3629233333e+01; -nan 6.3303371000e+04; 1.9970000000e-01 3.4980000000e-01 3.4990000000e-01
1287033000; 4.1552640000e+06; 3.2700920000e+05; 2.1402000000e+02; 3.9719777778e+01; -nan 6.6664320789e+04; 1.7010000000e-01 3.0016666667e-01 3.3006666667e-01
1287033300; 4.1552640000e+06; 3.0876104000e+05; 2.2197333333e+02; 3.7975788889e+01; -nan 2.1790711561e+05; 2.0500000000e-02 2.4020000000e-01 3.1006666667e-01
1287033600; 4.1552640000e+06; 2.8712416000e+05; 2.3296333333e+02; 4.0305522222e+01; -nan 1.4314670642e+05; 2.9966666667e-02 2.3003333333e-01 3.0003333333e-01
1287033900; 4.1552640000e+06; 2.5516664000e+05; 2.2502666667e+02; 6.3901111111e+01; -nan 7.5570326067e+04; 1.0973333333e-01 3.4960000000e-01 3.4983333333e-01
1287034200; 4.1552640000e+06; 2.5868786667e+05; 2.3696000000e+02; 4.5109623256e+01; -nan 3.6756318806e+04; 9.0066666667e-02 2.8023333333e-01 3.3006666667e-01
1287034500; 4.1552640000e+06; 2.7779186667e+05; 2.2905333333e+02; 5.2030053667e+01; -nan 7.4121690624e+04; 2.5886666667e-01 3.5946666667e-01 3.5980000000e-01
1287034800; 4.1552640000e+06; 2.7951068000e+05; 2.1903333333e+02; 4.6953800855e+01; -nan 2.2112511469e+05; 2.6996666667e-01 3.5003333333e-01 3.6000000000e-01
1287035100; 4.1552640000e+06; 1.6495116000e+05; 2.3793666667e+02; 4.7597788889e+01; -nan 8.5673776011e+04; 5.0733333333e-02 3.1013333333e-01 3.5003333333e-01
1287035400; 4.1552640000e+06; 2.3092208000e+05; 2.2305000000e+02; 4.3307688889e+01; -nan 1.3619597883e+05; 1.6960000000e-01 3.1000000000e-01 3.4003333333e-01
